,t1,trgt,pt,sl
2020-03-16 15:32:11,2020-03-17 11:20:40,0.02930698665856215,1,1
2020-03-16 15:32:18,2020-03-17 11:20:40,0.029191471365738433,1,1
2020-03-16 15:32:25,2020-03-17 11:20:40,0.029081322672245145,1,1
2020-03-16 15:33:58,2020-03-17 11:20:40,0.028982632918596676,1,1
2020-03-16 15:34:17,2020-03-17 11:20:40,0.028866030180569692,1,1
2020-03-16 15:36:36,2020-03-17 11:20:40,0.028757923757783056,1,1
2020-03-16 15:37:31,2020-03-17 11:13:59,0.028702385166696504,1,1
2020-03-16 15:38:44,2020-03-17 11:13:59,0.028631437265264893,1,1
2020-03-16 15:39:55,2020-03-17 11:20:40,0.028522505736295826,1,1
2020-03-16 15:40:39,2020-03-17 11:13:59,0.028442652564207544,1,1
2020-03-16 15:41:49,2020-03-17 11:13:59,0.02834823854004989,1,1
2020-03-16 15:42:39,2020-03-17 11:13:59,0.028254225121415073,1,1
2020-03-16 15:43:38,2020-03-17 11:20:40,0.028112415285835135,1,1
2020-03-16 15:44:46,2020-03-17 10:00:45,0.02787769005174428,1,1
2020-03-16 15:45:50,2020-03-17 10:00:45,0.0276312304633788,1,1
2020-03-16 15:47:08,2020-03-17 10:00:45,0.027393686743721345,1,1
2020-03-16 15:47:27,2020-03-17 10:00:45,0.02715949133031767,1,1
2020-03-16 15:47:49,2020-03-17 10:00:45,0.026943828707007792,1,1
2020-03-16 15:48:43,2020-03-17 11:20:40,0.026746584695187994,1,1
2020-03-16 15:50:01,2020-03-17 11:20:40,0.02657620845220555,1,1
2020-03-16 15:50:09,2020-03-17 11:20:40,0.026390153009661105,1,1
2020-03-16 15:50:47,2020-03-17 11:13:59,0.026266672545098336,1,1
2020-03-16 15:51:29,2020-03-17 11:20:40,0.026111008649098374,1,1
2020-03-16 15:53:11,2020-03-17 11:13:59,0.026007767164627053,1,1
2020-03-16 15:55:26,2020-03-17 09:32:49,0.025812475483162775,1,1
2020-03-16 15:56:10,2020-03-17 09:32:49,0.02575331853881302,1,1
2020-03-16 15:58:08,2020-03-17 09:32:49,0.02581567966718169,1,1
2020-03-16 15:58:14,2020-03-17 09:32:49,0.025831349513257214,1,1
2020-03-16 15:58:18,2020-03-17 09:32:49,0.025822720721963194,1,1
2020-03-16 15:58:26,2020-03-17 09:32:49,0.025819561930972977,1,1
2020-03-16 15:58:40,2020-03-17 09:32:49,0.02580842953938824,1,1
2020-03-16 15:58:42,2020-03-17 09:32:49,0.02576988938446682,1,1
2020-03-16 15:58:47,2020-03-17 09:32:49,0.02572006336844598,1,1
2020-03-16 15:58:55,2020-03-17 09:32:49,0.02566644102493149,1,1
2020-03-16 15:59:00,2020-03-17 09:32:49,0.025602516216885574,1,1
2020-03-16 15:59:02,2020-03-17 09:32:49,0.025533838924819946,1,1
2020-03-16 15:59:10,2020-03-17 09:32:49,0.0254622900100455,1,1
2020-03-16 15:59:16,2020-03-17 09:32:49,0.025297054488439566,1,1
2020-03-16 15:59:43,2020-03-17 09:32:49,0.02520888483527324,1,1
2020-03-16 15:59:44,2020-03-17 09:32:49,0.02511121096435327,1,1
2020-03-16 15:59:56,2020-03-17 09:32:49,0.024993286353296423,1,1
2020-03-16 15:59:59,2020-03-17 09:32:49,0.024865184748471478,1,1
2020-03-16 16:00:00,2020-03-17 09:32:49,0.02473291902012776,1,1
2020-03-17 09:30:00,2020-03-17 10:00:45,0.024486833835024344,1,1
2020-03-17 09:32:49,2020-03-17 09:44:26,0.029909739351990938,1,1
2020-03-17 09:34:00,2020-03-17 12:09:01,0.03330488108916555,1,1
2020-03-17 09:38:01,2020-03-17 12:09:01,0.036007338804745014,1,1
2020-03-17 09:38:06,2020-03-17 12:09:01,0.0381984152070353,1,1
2020-03-17 09:39:42,2020-03-17 12:09:01,0.04009267206382876,1,1
2020-03-17 09:44:26,2020-03-17 11:20:40,0.04136744227226664,1,1
2020-03-17 09:47:19,2020-03-17 12:09:01,0.04375582842758727,1,1
2020-03-17 09:56:06,2020-03-17 11:20:40,0.044219705562161635,1,1
2020-03-17 10:00:45,2020-03-17 11:13:59,0.044606102308736253,1,1
2020-03-17 10:03:35,2020-03-17 12:09:01,0.045204561561627075,1,1
2020-03-17 10:03:43,2020-03-17 12:09:01,0.04579444543274602,1,1
2020-03-17 10:04:59,2020-03-17 12:09:01,0.04684512899332468,1,1
2020-03-17 10:06:14,2020-03-17 12:09:01,0.04735572590353936,1,1
2020-03-17 10:08:18,2020-03-17 12:09:01,0.04790942633868539,1,1
2020-03-17 10:11:19,2020-03-17 12:11:36,0.04830458506007025,1,1
2020-03-17 10:12:02,2020-03-17 12:11:36,0.04863863666513046,1,1
2020-03-17 10:15:03,2020-03-17 12:09:01,0.048913727739511734,1,1
2020-03-17 10:20:11,2020-03-17 12:11:36,0.04937154959586652,1,1
2020-03-17 10:22:29,2020-03-17 12:13:49,0.04988520828488922,1,1
2020-03-17 10:25:18,2020-03-17 12:13:49,0.050132799202758926,1,1
2020-03-17 10:28:40,2020-03-18 13:11:17,0.05019392134928907,1,1
2020-03-17 10:31:53,2020-03-18 13:11:17,0.05041471929902115,1,1
2020-03-17 10:33:09,2020-03-18 13:11:17,0.05032275105958955,1,1
2020-03-17 10:34:22,2020-03-17 12:13:49,0.05018306398244551,1,1
2020-03-17 10:37:36,2020-03-18 13:11:17,0.049935554047664046,1,1
2020-03-17 10:40:33,2020-03-17 12:11:36,0.04959028944316746,1,1
2020-03-17 10:44:31,2020-03-18 13:11:17,0.049293033656576904,1,1
2020-03-17 10:45:32,2020-03-18 13:11:17,0.049029176882445194,1,1
2020-03-17 10:46:34,2020-03-18 13:11:17,0.0486941349972576,1,1
2020-03-17 10:48:44,2020-03-18 13:11:17,0.048375148970484956,1,1
2020-03-17 10:49:46,2020-03-18 13:11:17,0.048036539605210406,1,1
2020-03-17 10:51:22,2020-03-17 12:13:49,0.04765031702406358,1,1
2020-03-17 10:55:10,2020-03-17 12:11:36,0.04728005170051245,1,1
2020-03-17 10:56:14,2020-03-18 13:11:17,0.0469758795312045,1,1
2020-03-17 11:00:28,2020-03-18 13:11:17,0.04668416086186382,1,1
2020-03-17 11:03:38,2020-03-18 13:11:17,0.046458276785362566,1,1
2020-03-17 11:06:41,2020-03-18 13:11:17,0.04620289299293331,1,1
2020-03-17 11:11:04,2020-03-18 12:50:56,0.04596664035188447,1,1
2020-03-17 11:13:59,2020-03-18 11:15:31,0.04573499503140435,1,1
2020-03-17 11:17:05,2020-03-18 12:17:48,0.04540151155333977,1,1
2020-03-17 11:20:40,2020-03-18 09:30:00,0.045138411768953966,1,1
2020-03-17 11:25:27,2020-03-18 11:15:31,0.04478773948665247,1,1
2020-03-17 11:28:16,2020-03-18 11:14:06,0.044465585406924905,1,1
2020-03-17 11:32:04,2020-03-18 11:14:06,0.044128324311913464,1,1
2020-03-17 11:32:10,2020-03-18 11:14:06,0.04379905270904505,1,1
2020-03-17 11:33:23,2020-03-18 11:14:06,0.04347245652989915,1,1
2020-03-17 11:36:30,2020-03-18 11:14:06,0.04328848750872969,1,1
2020-03-17 11:37:00,2020-03-18 11:15:31,0.043076182492089686,1,1
2020-03-17 11:37:29,2020-03-18 11:15:31,0.04282763318680464,1,1
2020-03-17 11:41:13,2020-03-18 11:15:31,0.042525041516431154,1,1
2020-03-17 11:44:55,2020-03-18 11:14:06,0.04232993015181815,1,1
2020-03-17 11:49:03,2020-03-18 09:30:00,0.04226404415742564,1,1
2020-03-17 11:52:10,2020-03-18 09:30:00,0.04211428476644484,1,1
2020-03-17 11:55:35,2020-03-18 09:30:00,0.04198293813346722,1,1
2020-03-17 11:59:22,2020-03-18 09:30:00,0.0418375150146901,1,1
2020-03-17 12:04:00,2020-03-18 09:30:00,0.04164602475918782,1,1
2020-03-17 12:09:01,2020-03-18 09:30:00,0.041620582655695404,1,1
2020-03-17 12:11:36,2020-03-18 09:30:00,0.041647039109694486,1,1
2020-03-17 12:13:49,2020-03-18 09:30:00,0.04179833618783946,1,1
2020-03-17 12:15:29,2020-03-18 09:30:00,0.04183926820161522,1,1
2020-03-17 12:16:08,2020-03-18 09:30:00,0.04186786032077166,1,1
2020-03-17 12:16:55,2020-03-18 09:30:00,0.04179041780679574,1,1
2020-03-17 12:19:04,2020-03-18 09:30:00,0.04177695879150522,1,1
2020-03-17 12:25:36,2020-03-18 09:30:00,0.04166793056739205,1,1
2020-03-17 12:32:06,2020-03-18 09:30:00,0.04151038156017433,1,1
2020-03-17 12:36:46,2020-03-18 09:30:00,0.041325749765021576,1,1
2020-03-17 12:38:22,2020-03-18 09:30:00,0.04110388834635101,1,1
2020-03-17 12:46:54,2020-03-18 09:30:00,0.0405624884017682,1,1
2020-03-17 12:49:06,2020-03-18 09:30:00,0.04030377378155306,1,1
2020-03-17 12:51:20,2020-03-18 11:14:06,0.040071733568339755,1,1
2020-03-17 12:54:54,2020-03-18 11:14:06,0.0399146212379324,1,1
2020-03-17 12:59:42,2020-03-18 09:30:00,0.039802298282727314,1,1
2020-03-17 13:03:03,2020-03-18 09:30:00,0.03968620934496577,1,1
2020-03-17 13:06:16,2020-03-18 09:30:00,0.03947459389490953,1,1
2020-03-17 13:09:33,2020-03-18 11:15:31,0.03921287726328477,1,1
2020-03-17 13:09:38,2020-03-18 11:15:31,0.038945317151210614,1,1
2020-03-17 13:09:59,2020-03-18 11:14:06,0.0386994387897532,1,1
2020-03-17 13:11:27,2020-03-18 11:15:31,0.038440439197266855,1,1
2020-03-17 13:15:12,2020-03-17 14:37:21,0.03806928887116388,1,1
2020-03-17 13:18:03,2020-03-18 11:45:45,0.03771911224987563,1,1
2020-03-17 13:23:52,2020-03-18 11:15:31,0.03740767440695733,1,1
2020-03-17 13:25:24,2020-03-18 11:15:31,0.03710167643361154,1,1
2020-03-17 13:32:23,2020-03-18 11:14:06,0.03686440469812553,1,1
2020-03-17 13:35:11,2020-03-18 09:30:00,0.036667735196812844,1,1
2020-03-17 13:36:47,2020-03-18 11:14:06,0.03641696961941134,1,1
2020-03-17 13:43:52,2020-03-18 09:30:00,0.03629102180399608,1,1
2020-03-17 13:45:44,2020-03-18 09:30:00,0.03619516662933076,1,1
2020-03-17 13:49:56,2020-03-18 09:30:00,0.03609689835875988,1,1
2020-03-17 13:53:49,2020-03-18 09:30:00,0.03593385053923179,1,1
2020-03-17 13:59:20,2020-03-18 09:30:00,0.03576478260944357,1,1
2020-03-17 14:02:17,2020-03-18 09:30:00,0.03564268968814919,1,1
2020-03-17 14:05:43,2020-03-18 09:30:00,0.03570760295934307,1,1
2020-03-17 14:09:12,2020-03-18 09:30:00,0.03580368809415634,1,1
2020-03-17 14:10:27,2020-03-18 09:30:00,0.03593025920940406,1,1
2020-03-17 14:11:58,2020-03-18 09:30:00,0.03594881247865374,1,1
2020-03-17 14:15:57,2020-03-18 09:30:00,0.036073171612994524,1,1
2020-03-17 14:20:08,2020-03-18 09:30:00,0.03626694961966485,1,1
2020-03-17 14:23:12,2020-03-18 09:30:00,0.03631301257324968,1,1
2020-03-17 14:25:55,2020-03-18 09:30:00,0.03638404367844759,1,1
2020-03-17 14:26:20,2020-03-18 09:30:00,0.036526999375159123,1,1
2020-03-17 14:29:48,2020-03-18 09:30:00,0.036576891989658855,1,1
2020-03-17 14:30:21,2020-03-18 09:30:00,0.03667920630647598,1,1
2020-03-17 14:33:54,2020-03-18 09:30:00,0.03657796513401329,1,1
2020-03-17 14:33:55,2020-03-18 09:30:00,0.03645947647206725,1,1
2020-03-17 14:34:36,2020-03-18 09:30:00,0.03632552278455405,1,1
2020-03-17 14:37:21,2020-03-18 09:30:00,0.03626493456195909,1,1
2020-03-17 14:40:23,2020-03-18 09:30:00,0.03613957060326501,1,1
2020-03-17 14:45:06,2020-03-18 09:30:00,0.03594398204775056,1,1
2020-03-17 14:45:14,2020-03-18 09:30:00,0.035793792211788696,1,1
2020-03-17 14:47:59,2020-03-18 09:30:00,0.03562508668679728,1,1
2020-03-17 14:50:04,2020-03-18 09:30:00,0.03540927138566543,1,1
2020-03-17 14:52:21,2020-03-18 09:30:00,0.03511913831907132,1,1
2020-03-17 14:52:24,2020-03-18 09:30:00,0.034817552979281255,1,1
2020-03-17 14:53:43,2020-03-18 09:30:00,0.03451081792726103,1,1
2020-03-17 14:56:34,2020-03-18 09:30:00,0.03422792956283762,1,1
2020-03-17 14:58:06,2020-03-18 09:30:00,0.03391871285251484,1,1
2020-03-17 14:58:58,2020-03-18 09:30:00,0.03362178329442226,1,1
2020-03-17 14:59:17,2020-03-18 09:30:00,0.033320388983495035,1,1
2020-03-17 15:01:13,2020-03-18 09:30:00,0.03298943976616181,1,1
2020-03-17 15:02:11,2020-03-18 09:30:00,0.032665762079884475,1,1
2020-03-17 15:03:23,2020-03-18 09:30:00,0.0323488847958083,1,1
2020-03-17 15:04:21,2020-03-18 09:30:00,0.0320299239525975,1,1
2020-03-17 15:06:16,2020-03-18 09:30:00,0.03171140302771793,1,1
2020-03-17 15:07:27,2020-03-18 09:30:00,0.031396293406333625,1,1
2020-03-17 15:09:48,2020-03-18 09:30:00,0.03110345531234938,1,1
2020-03-17 15:12:03,2020-03-18 09:30:00,0.030808884590307964,1,1
2020-03-17 15:13:31,2020-03-18 09:30:00,0.030520028460130688,1,1
2020-03-17 15:14:30,2020-03-18 09:30:00,0.03023266981329228,1,1
2020-03-17 15:16:16,2020-03-18 09:30:00,0.029964858327591975,1,1
2020-03-17 15:17:31,2020-03-18 09:30:00,0.029678917122510032,1,1
2020-03-17 15:19:44,2020-03-18 09:30:00,0.02942349082343628,1,1
2020-03-17 15:20:16,2020-03-18 09:30:00,0.02914533532127566,1,1
2020-03-17 15:21:23,2020-03-18 09:30:00,0.028860630026437177,1,1
2020-03-17 15:24:05,2020-03-18 09:30:00,0.02862583750373916,1,1
2020-03-17 15:24:34,2020-03-18 09:30:00,0.028378517723500047,1,1
2020-03-17 15:26:03,2020-03-18 09:30:00,0.028120146419998094,1,1
2020-03-17 15:27:02,2020-03-17 15:59:59,0.027853032243277877,1,1
2020-03-17 15:28:34,2020-03-17 15:59:59,0.02759052152072738,1,1
2020-03-17 15:30:16,2020-03-17 15:59:59,0.02737422653622301,1,1
2020-03-17 15:32:55,2020-03-18 09:30:00,0.027313349648025998,1,1
2020-03-17 15:34:23,2020-03-18 09:30:00,0.027303606710116703,1,1
2020-03-17 15:34:24,2020-03-18 09:30:00,0.027304758504683363,1,1
2020-03-17 15:36:03,2020-03-18 09:30:00,0.027375920083940963,1,1
2020-03-17 15:36:30,2020-03-18 09:30:00,0.02742058426002612,1,1
2020-03-17 15:38:05,2020-03-18 09:30:00,0.02756300575348926,1,1
2020-03-17 15:38:26,2020-03-18 09:30:00,0.027755299790325403,1,1
2020-03-17 15:40:11,2020-03-18 09:30:00,0.027854656979208085,1,1
2020-03-17 15:41:28,2020-03-18 09:30:00,0.028029369776780905,1,1
2020-03-17 15:42:03,2020-03-18 09:30:00,0.028208419226268832,1,1
2020-03-17 15:42:18,2020-03-18 09:30:00,0.028434063133192765,1,1
2020-03-17 15:43:08,2020-03-18 09:30:00,0.02866558053093454,1,1
2020-03-17 15:43:49,2020-03-18 09:30:00,0.028829160220853287,1,1
2020-03-17 15:45:45,2020-03-18 09:30:00,0.028693647051407537,1,1
2020-03-17 15:46:18,2020-03-18 09:30:00,0.028510368832451595,1,1
2020-03-17 15:46:32,2020-03-18 09:30:00,0.028350743034179917,1,1
2020-03-17 15:46:53,2020-03-18 09:30:00,0.028205678467342267,1,1
2020-03-17 15:48:14,2020-03-18 09:30:00,0.028128508276342407,1,1
2020-03-17 15:50:41,2020-03-18 09:30:00,0.028029482141867165,1,1
2020-03-17 15:51:58,2020-03-18 09:30:00,0.02797368005559242,1,1
2020-03-17 15:51:59,2020-03-18 09:30:00,0.027925412262840798,1,1
2020-03-17 15:52:08,2020-03-18 09:30:00,0.02782050361569531,1,1
2020-03-17 15:54:17,2020-03-18 09:30:00,0.027763731006666424,1,1
2020-03-17 15:54:39,2020-03-18 09:30:00,0.027746133610925403,1,1
2020-03-17 15:54:52,2020-03-18 09:30:00,0.02772221994184237,1,1
2020-03-17 15:55:30,2020-03-18 09:30:00,0.027768829936548018,1,1
2020-03-17 15:55:56,2020-03-18 09:30:00,0.027824975330581436,1,1
2020-03-17 15:56:32,2020-03-18 09:30:00,0.027992010410752232,1,1
2020-03-17 15:58:04,2020-03-18 09:30:00,0.028128714753593527,1,1
2020-03-17 15:58:48,2020-03-18 09:30:00,0.028192935837177698,1,1
2020-03-17 15:59:00,2020-03-18 09:30:00,0.028293535719683606,1,1
2020-03-17 15:59:05,2020-03-18 09:30:00,0.028391746003449483,1,1
2020-03-17 15:59:59,2020-03-18 09:30:00,0.028811134464292985,1,1
2020-03-17 16:00:00,2020-03-18 09:30:00,0.02896655153046112,1,1
2020-03-18 09:30:00,2020-03-18 13:11:17,0.028893111409066217,1,1
2020-03-18 09:33:58,2020-03-18 13:11:17,0.029150582833589785,1,1
2020-03-18 09:37:30,2020-03-18 13:11:17,0.02936781340270623,1,1
2020-03-18 09:40:57,2020-03-18 13:11:17,0.029342649390498885,1,1
2020-03-18 09:42:56,2020-03-18 13:11:17,0.029249111666677687,1,1
2020-03-18 09:48:53,2020-03-18 13:11:17,0.02933977582387012,1,1
2020-03-18 09:55:30,2020-03-18 12:17:48,0.029105569043211318,1,1
2020-03-18 10:00:28,2020-03-18 12:53:38,0.02881643175976877,1,1
2020-03-18 10:02:52,2020-03-18 12:17:48,0.028549619774700028,1,1
2020-03-18 10:04:09,2020-03-18 11:15:31,0.028266424232356657,1,1
2020-03-18 10:06:56,2020-03-18 11:15:31,0.027985182889969953,1,1
2020-03-18 10:09:21,2020-03-18 12:17:48,0.027739962479212402,1,1
2020-03-18 10:13:45,2020-03-18 11:45:45,0.027525126636031925,1,1
2020-03-18 10:16:00,2020-03-18 11:14:06,0.027256705959650424,1,1
2020-03-18 10:17:28,2020-03-18 11:14:06,0.026992754387036452,1,1
2020-03-18 10:19:11,2020-03-18 11:45:45,0.0267578881885323,1,1
2020-03-18 10:20:02,2020-03-18 12:17:48,0.026544816793287733,1,1
2020-03-18 10:24:21,2020-03-18 12:53:38,0.026461706639692335,1,1
2020-03-18 10:30:57,2020-03-18 11:15:31,0.026291722070528125,1,1
2020-03-18 10:39:31,2020-03-18 12:17:48,0.02614715041906478,1,1
2020-03-18 10:47:13,2020-03-18 12:17:48,0.026055937582568394,1,1
2020-03-18 10:51:55,2020-03-18 13:11:17,0.025985986065058177,1,1
2020-03-18 10:52:02,2020-03-18 13:11:17,0.02593800087149052,1,1
2020-03-18 10:52:19,2020-03-18 13:11:17,0.02589996253046879,1,1
2020-03-18 10:54:35,2020-03-18 13:11:17,0.025888070275245895,1,1
2020-03-18 10:55:25,2020-03-18 13:11:17,0.02586912702136916,1,1
2020-03-18 10:57:39,2020-03-18 13:11:17,0.02596468115788789,1,1
2020-03-18 11:02:05,2020-03-18 13:11:17,0.026047253220143216,1,1
2020-03-18 11:04:22,2020-03-18 13:11:17,0.02623106723038882,1,1
2020-03-18 11:07:51,2020-03-18 13:11:17,0.026397789490176307,1,1
2020-03-18 11:14:06,2020-03-18 13:11:17,0.027114427355488226,1,1
2020-03-18 11:15:31,2020-03-18 13:34:11,0.027894486014547196,1,1
2020-03-18 11:16:23,2020-03-18 13:31:44,0.02853487242858637,1,1
2020-03-18 11:20:32,2020-03-18 13:11:17,0.028849452064119187,1,1
2020-03-18 11:25:56,2020-03-18 13:11:17,0.029254851457532413,1,1
2020-03-18 11:30:13,2020-03-18 13:31:44,0.029796583687175405,1,1
2020-03-18 11:33:29,2020-03-18 13:34:11,0.03035025957443214,1,1
2020-03-18 11:37:32,2020-03-18 13:11:17,0.030555230873466406,1,1
2020-03-18 11:41:38,2020-03-18 13:34:11,0.03085670908787187,1,1
2020-03-18 11:45:45,2020-03-18 13:34:11,0.031290750961883475,1,1
2020-03-18 11:48:19,2020-03-18 13:31:44,0.031484264413557055,1,1
2020-03-18 11:52:48,2020-03-18 13:11:17,0.03166082897289264,1,1
2020-03-18 11:58:02,2020-03-18 13:11:17,0.031918105320555105,1,1
2020-03-18 12:01:02,2020-03-18 13:11:17,0.032055933317818704,1,1
2020-03-18 12:03:50,2020-03-18 13:11:17,0.032271572505382685,1,1
2020-03-18 12:08:53,2020-03-18 13:11:17,0.032327945708186395,1,1
2020-03-18 12:11:38,2020-03-18 13:11:17,0.03289762900975264,1,1
2020-03-18 12:11:45,2020-03-18 13:11:17,0.033401459438427275,1,1
2020-03-18 12:14:24,2020-03-18 13:34:11,0.03407397666214571,1,1
2020-03-18 12:15:20,2020-03-18 14:15:56,0.03491110163821405,1,1
2020-03-18 12:16:13,2020-03-18 14:19:26,0.03558279631418373,1,1
2020-03-18 12:17:48,2020-03-18 14:24:38,0.036167296669514334,1,1
2020-03-18 12:21:53,2020-03-18 14:19:26,0.036541365549084284,1,1
2020-03-18 12:21:54,2020-03-18 14:24:38,0.03688459851533629,1,1
2020-03-18 12:23:04,2020-03-18 14:19:26,0.03716079280178208,1,1
2020-03-18 12:24:56,2020-03-18 14:19:26,0.03738907151529668,1,1
2020-03-18 12:25:25,2020-03-18 14:19:26,0.03757081187673117,1,1
2020-03-18 12:25:56,2020-03-18 14:15:56,0.03755251652555174,1,1
2020-03-18 12:28:22,2020-03-18 14:19:26,0.037552931047106386,1,1
2020-03-18 12:33:10,2020-03-18 14:19:26,0.03752805504240511,1,1
2020-03-18 12:36:30,2020-03-18 14:27:25,0.03756192567262638,1,1
2020-03-18 12:40:07,2020-03-18 14:24:38,0.03745731634229887,1,1
2020-03-18 12:44:54,2020-03-18 14:19:26,0.03729487653798379,1,1
2020-03-18 12:47:52,2020-03-18 14:27:25,0.037189549791046085,1,1
2020-03-18 12:50:56,2020-03-20 15:50:45,0.037121699976308646,1,1
2020-03-18 12:53:38,2020-03-20 15:50:45,0.0369781738296849,1,1
2020-03-18 12:55:03,2020-03-18 14:27:25,0.03682255250850505,1,1
2020-03-18 13:11:17,2020-03-19 11:28:26,0.03697005531568474,1,1
2020-03-18 13:13:20,2020-03-23 09:30:00,0.03679085469837236,1,1
2020-03-18 13:16:11,2020-03-19 11:37:46,0.03661632305654436,1,1
2020-03-18 13:18:24,2020-03-19 11:37:46,0.03642658274711914,1,1
2020-03-18 13:19:55,2020-03-19 11:37:46,0.03623133374813092,1,1
2020-03-18 13:20:50,2020-03-19 11:37:46,0.036055721713758045,1,1
2020-03-18 13:21:28,2020-03-19 11:37:46,0.0358725229759716,1,1
2020-03-18 13:23:57,2020-03-19 11:37:46,0.03571794015503015,1,1
2020-03-18 13:24:45,2020-03-19 11:37:46,0.03553514217669297,1,1
2020-03-18 13:25:45,2020-03-19 11:37:46,0.03538267439315038,1,1
2020-03-18 13:26:15,2020-03-19 11:28:46,0.03523897620425828,1,1
2020-03-18 13:27:41,2020-03-19 11:28:26,0.03515796774224031,1,1
2020-03-18 13:27:42,2020-03-19 11:28:26,0.03510328531539285,1,1
2020-03-18 13:27:43,2020-03-19 11:28:26,0.034972363997914646,1,1
2020-03-18 13:27:44,2020-03-19 11:28:26,0.03483662583502901,1,1
2020-03-18 13:27:45,2020-03-19 11:28:26,0.034696347003406285,1,1
2020-03-18 13:29:06,2020-03-19 11:28:26,0.03444847915734543,1,1
2020-03-18 13:29:30,2020-03-19 11:28:26,0.03433554984380911,1,1
2020-03-18 13:31:44,2020-03-18 15:55:59,0.034278537178484066,1,1
2020-03-18 13:34:11,2020-03-18 15:54:24,0.03440426570106358,1,1
2020-03-18 13:35:17,2020-03-18 15:55:16,0.03446180877466553,1,1
2020-03-18 13:37:06,2020-03-18 16:00:00,0.03434400114135477,1,1
2020-03-18 13:39:03,2020-03-19 11:28:26,0.034196278460218645,1,1
2020-03-18 13:41:11,2020-03-19 11:28:26,0.03405939006465926,1,1
2020-03-18 13:42:30,2020-03-19 11:37:46,0.03380864367816991,1,1
2020-03-18 13:43:39,2020-03-19 11:37:46,0.033553384769357854,1,1
2020-03-18 13:46:40,2020-03-18 16:00:00,0.03353076298252773,1,1
2020-03-18 13:49:27,2020-03-19 11:28:26,0.03346203250147454,1,1
2020-03-18 13:50:24,2020-03-19 11:28:26,0.033376223606931335,1,1
2020-03-18 13:54:02,2020-03-19 11:28:26,0.033285991310332684,1,1
2020-03-18 13:55:51,2020-03-18 16:00:00,0.033197745000631246,1,1
2020-03-18 13:57:47,2020-03-18 15:55:29,0.03315662307843149,1,1
2020-03-18 14:01:55,2020-03-18 15:55:29,0.033145193558981774,1,1
2020-03-18 14:03:54,2020-03-18 15:54:47,0.03313530420765653,1,1
2020-03-18 14:06:20,2020-03-18 15:55:59,0.03315347305209979,1,1
2020-03-18 14:09:04,2020-03-18 15:55:08,0.03322099153206954,1,1
2020-03-18 14:13:11,2020-03-18 15:53:58,0.03343663683249363,1,1
2020-03-18 14:15:56,2020-03-18 15:53:58,0.03364631007461528,1,1
2020-03-18 14:17:49,2020-03-18 15:54:24,0.03388311677260383,1,1
2020-03-18 14:19:26,2020-03-18 15:53:36,0.034220372915328395,1,1
2020-03-18 14:24:38,2020-03-18 15:53:36,0.03448534920421042,1,1
2020-03-18 14:27:25,2020-03-18 15:11:06,0.03485208834736846,1,1
2020-03-18 14:31:57,2020-03-18 15:53:36,0.035261701805392044,1,1
2020-03-18 14:31:58,2020-03-18 15:53:36,0.03569170338148822,1,1
2020-03-18 14:34:54,2020-03-18 15:54:34,0.03595503218559655,1,1
2020-03-18 14:36:35,2020-03-18 15:54:39,0.03615408567239641,1,1
2020-03-18 14:37:29,2020-03-18 15:55:29,0.036331648005678355,1,1
2020-03-18 14:46:14,2020-03-18 15:55:29,0.03636007451250212,1,1
2020-03-18 14:48:48,2020-03-18 15:55:08,0.036285629638904776,1,1
2020-03-18 14:51:27,2020-03-18 15:55:08,0.03615113102073725,1,1
2020-03-18 14:54:31,2020-03-18 15:56:02,0.0358729046577089,1,1
2020-03-18 14:56:06,2020-03-19 11:28:26,0.03554396015266747,1,1
2020-03-18 14:58:08,2020-03-19 11:28:26,0.03524333340097846,1,1
2020-03-18 15:03:35,2020-03-18 16:00:00,0.03491383727019805,1,1
2020-03-18 15:05:46,2020-03-19 11:28:26,0.034586334589119215,1,1
2020-03-18 15:07:28,2020-03-19 11:28:31,0.034242969385858496,1,1
2020-03-18 15:11:06,2020-03-20 15:50:45,0.03390232596524816,1,1
2020-03-18 15:15:12,2020-03-19 11:37:46,0.033231363552555335,1,1
2020-03-18 15:16:48,2020-03-19 11:28:46,0.03291065211404318,1,1
2020-03-18 15:17:18,2020-03-19 11:28:26,0.03259964970055974,1,1
2020-03-18 15:17:36,2020-03-19 11:37:46,0.03227531407455265,1,1
2020-03-18 15:18:07,2020-03-19 11:28:26,0.031968577365231274,1,1
2020-03-18 15:21:18,2020-03-18 16:00:00,0.031674836763912376,1,1
2020-03-18 15:23:19,2020-03-18 16:00:00,0.03137682915657335,1,1
2020-03-18 15:24:44,2020-03-18 16:00:00,0.031091386384148427,1,1
2020-03-18 15:25:50,2020-03-18 15:55:29,0.030821889422805563,1,1
2020-03-18 15:26:41,2020-03-19 11:28:26,0.030520968995987975,1,1
2020-03-18 15:28:06,2020-03-18 15:55:29,0.030230784195628153,1,1
2020-03-18 15:28:26,2020-03-18 15:55:08,0.029950998250968325,1,1
2020-03-18 15:31:01,2020-03-18 15:55:29,0.02939674015550334,1,1
2020-03-18 15:31:29,2020-03-18 16:00:00,0.02910806105758802,1,1
2020-03-18 15:32:09,2020-03-18 15:56:02,0.02882390784938659,1,1
2020-03-18 15:35:46,2020-03-18 15:55:08,0.028594771792081235,1,1
2020-03-18 15:37:57,2020-03-18 15:53:58,0.028463428844636547,1,1
