date,short_bond,long_bond,kospi,ywo,iau,dbc,vnq,nsd
2006-05-08,0.0005126976785785,0.0005365887984911,0.0077491098905673,-0.004289113986422065,-0.015018187858352404,-0.01229366200452553,-0.005183782399884152,0.041346546145758716
2006-05-09,0.0001210667989219,3.1977166099039784e-05,-0.0012333473849279,-0.0036619623206632923,0.02512591018466459,0.010772167056934734,-0.005166947248156362,-0.013543181644743996
2006-05-10,6.242113275334304e-05,-0.0002618343081106,0.0004480394901129,-0.0022324807346336684,0.014861483550319575,0.02783503721370728,-0.0004565999423302714,-0.00048799162457946476
2006-05-11,0.0002127457074649,0.0014213015672481,0.0093354451747824,-0.022416270294545626,0.012761142212950105,0.012305213813698757,-0.016036065492381013,-0.035273395009037145
2006-05-12,0.0001210188435507,0.0001335534739954,-0.0134027230507758,-0.028395854338679524,-0.00676334173603621,-0.009407818541591341,-0.018790891268622545,-0.025554450286431774
2006-05-15,0.000305292409001,-0.0008805876118439999,-0.0218392971885688,-0.007797793997280422,-0.031755064261972166,-0.013032891181714136,0.03510105983539269,0.0018489901947571497
2006-05-16,0.000193311306365,0.0001344276150767,-0.0227971061346394,-4.2011682488407594e-05,0.009133078354457423,-0.0033625637943881515,-0.01030220425460193,0.03753049686936727
2006-05-17,0.0001290062926138,0.0008168953113401,0.0139103687886441,-0.0373153345785866,-0.011480732920425396,-0.006583587003966329,-0.023940819789409318,-0.06900632650182993
2006-05-18,0.00012069905007899999,0.0003894689574437,-0.0262573730474464,-0.010200578425324736,0.0007667101588442192,0.00955050891515974,0.001410648322684338,-0.07191103392024445
2006-05-19,0.0001805173921685,0.0006443835896199,0.0052165645211994,0.010730219449206048,-0.029059445444897136,-0.02302187861033822,0.0015336421601634953,0.032377224190778264
2006-05-22,0.0003500898821489,-0.0001080901865329,-0.0248640560655948,-0.04776919625365217,0.00330780215014137,0.014651891833626253,0.004116990552839539,-0.044398815054099934
2006-05-23,0.0001210922064078,-0.000564567122133,-0.0065431476297295,0.0015396352097134525,0.011181083801144355,0.014075349701272444,-0.012444125422911512,-0.04038262668921888
2006-05-24,0.0001570353035322,0.0006643484974429,0.0026433983040821,-0.005765650688895008,-0.03311995112365551,-0.024754680423111356,0.0025434376811031,-0.048266903610995726
2006-05-25,0.0001207512451006,0.0001688327069633,-0.0286196762432906,0.028446247873869623,0.00789946050265833,0.014236103327455396,0.015631993651107123,0.04855437025485365
2006-05-26,0.0001348701359553,-8.892694939177659e-05,0.0203735576967574,0.00982550943096605,0.006901871208244259,0.011617487843126995,0.01387176350467456,0.05473647484748767
2006-05-29,0.0003961764060615,0.0009073316226242,0.0051213507369389,0.0,0.0,0.0,0.0,0.0
2006-05-30,0.0001711558640771,0.0006384540523658,-0.008704511460631,-0.05497276228496695,0.0023177321622807057,-0.006444639868314893,-0.009337954292895743,-0.04166920452527911
2006-05-31,0.0,0.0,0.0,0.02120664351689072,-0.017135027089331345,-0.015006477120218518,0.0018842333861570641,-0.006388709442855856
2006-06-01,0.0002477587724438,0.0004911227263448,-0.0173076017629494,0.011832639452659777,-0.0312035315796777,-0.01978359065290292,0.010599513632110202,-0.018461860855813583
2006-06-02,0.0001124222918917,-0.0006002997269636,0.0107138533323825,0.01616323719444246,0.020404318898826542,0.025791604785887046,0.017622996836006877,0.0034919320977930823
2006-06-05,0.0003966386789855,0.0004049555235781,-0.0056844016301136,-0.042734663490392684,-0.0020770456106777857,-0.0013381803594629815,0.006242301920330817,-0.029727041656141037
2006-06-06,0.0,0.0,0.0,-0.01427589214899072,-0.013160514498139264,-0.008436100544711778,-0.011845711451915264,-0.034775014309103014
2006-06-07,0.0001630112942638,-0.00018136440704799998,-0.0270840317009222,-0.01462613972543636,-0.00461342139455745,-0.007478465715500705,0.00625251348109046,-0.029640664996620106
2006-06-08,-4.5237273267773055e-05,-0.0003165537184273,-0.0351124637579918,-0.049486178476007225,-0.04224155416452113,-0.03042826804501964,-0.021809329606638173,-0.04189240185663934
2006-06-09,2.3144511480666093e-05,-0.0005450428544691,0.0101840003643625,0.01803544824169556,0.014179825724461638,0.026176941934842542,0.03110927882085868,0.05044631121835685
2006-06-12,0.0003160004144024,-9.17391784938104e-05,0.0033851916196656,-0.022673296563381132,0.004065238617556588,-0.0046743703529603655,-0.0046456380564432465,-0.07311021013684105
2006-06-13,0.0001302871917054,0.0001358486504461,-0.0294492779775765,-0.01904631288969405,-0.06783080074963976,-0.02265892945126602,-0.00550296737345235,-0.03593728901811488
2006-06-14,0.0001228140717,-0.0001079007842079,0.01473482601709,0.020455790227758897,-0.011024388514233152,-0.006595771597513789,-0.014733035410435137,0.028229387514015162
2006-06-15,5.048039526478476e-05,-0.0008560634149006,-0.0019089525814379,0.044426557242593034,0.0262915566044235,0.009552319161159062,0.019507245963582776,0.0764783369619888
2006-06-16,5.3570145860604164e-05,0.0002865640541624,0.0344893729703441,-0.008499562313746267,0.00720271104962933,-0.00014602691604004292,-0.004192542749194672,-0.014426523384805991
2006-06-19,0.00030412092113599995,-0.0009509541923389,-0.0083696478016355,-0.02471716189190687,-0.014348706980241488,-0.011273636978691215,0.00045840077833325676,-0.030217264235405494
2006-06-20,8.68683204302556e-06,-1.1356504710846593e-05,-0.0208604940772518,0.008991157696206287,0.008915372207702887,0.0031764548243629065,-0.01041844728370478,0.01930927247254921
2006-06-21,8.669045709730483e-05,0.0001384578744705,0.0011088373835885,0.018276190640319708,0.01626145187034389,0.009935761789474641,0.007087128309347435,0.037667931949807
2006-06-22,6.438285925192133e-05,-0.0004990392243904,0.0094403828412383,-0.006701822864473073,-0.009608497225524816,0.0020307695543824167,-0.0046403982052432005,0.002077642480404762
2006-06-23,-3.9597487830889115e-05,-0.0018749770210586,-0.0082757975014757,0.006568167505966116,0.005787988409659661,-0.0023022528758751552,-0.007851241356393146,-0.01779214439073229
2006-06-26,0.0003096641714268,0.0006732689559196,0.0076459728625879,-0.007300407794767594,0.00043719263567965067,0.008696289760559141,0.008295573773660081,0.035659466139941635
2006-06-27,1.0621986158199093e-05,-0.0001806865515696,0.0076360510887756,-0.0012425993104923096,-0.0006481597227079304,0.011441141718645298,0.006707541782693839,-0.04840071464255757
2006-06-28,7.391670318668275e-05,0.0001389793877635,-0.0071030967325826,0.02196993222758792,-0.003263219773309345,-0.004364875951550218,0.002639877272816449,-0.01888085026090458
2006-06-29,0.0002389299917116,0.0009942030792746,0.0194351630305567,0.04230479604387405,0.023427507014414317,0.010964783802153377,0.01126672937138906,0.06689232370325726
2006-06-30,0.0002860852307637,0.0025566165129244,0.0251208400038169,0.0005784670002633162,0.024912217545631776,0.002287731114384073,0.005500672597907652,0.054341858243939
2006-07-03,0.0004322460792458,0.000413150914273,-0.00041702706646599996,0.018729371667010497,0.01521451870173429,0.022103625837329943,0.01434787857632891,-0.018180173077288583
2006-07-04,0.0001576702534986,0.0009297310683216,-0.0067350760108038,0.0,0.0,0.0,0.0,0.0
2006-07-05,0.0001682995676937,0.0011181462995892,-0.004731531917737001,-0.02157161085711756,0.009490898859629835,0.0007992475537328403,0.00689965713547025,0.017647041272201847
2006-07-06,0.0001628212082795,4.344894714414238e-05,-0.0124932339102201,0.01417980020199394,0.0029394421012405303,0.0004331407948043875,-0.0037717251703828225,-0.026859414798051876
2006-07-07,-5.945529853335074e-06,-0.0019385085406593,0.0078569609311776,-0.014693569765643844,-0.003536367291232523,-0.005321342397646589,-0.002121481801527381,-0.033244972880378754
2006-07-10,0.0003350745777517,-0.0001111211250552,0.0197113508395085,0.0033877879993831073,-0.01242508194164138,-0.01062939136098251,0.0042298264284266205,0.004528431327186056
2006-07-11,0.0001655143415,0.0009122882528966,0.0008847073157669,0.0077762534871670405,0.026923753733001377,0.019411980183495103,-0.00063196086301609,0.013143528409406358
2006-07-12,0.0001153287761486,-0.0002997173862375,-0.0028878050818157,-0.01010573551010907,0.020255752093502718,0.01526595245969631,0.008010717398022393,-0.013916934479148324
2006-07-13,0.0001738841111933,0.0004276871610251,-0.0090405812305549,-0.03603753294333956,0.013029019444886105,0.002692112195413543,-0.01052606029894676,-0.05223590894280683
2006-07-14,0.0001829615656951,0.0006339568903026,-0.0235351295519024,-0.036246457638274165,-0.021143585566145262,-0.02389546944708165,-0.04221922215008078,-0.04693579233049938
2006-07-17,0.0,0.0,0.0,0.01909984804520981,0.0002465845881598483,0.008859185137573887,0.03176097931591748,0.03252293561930664
2006-07-18,0.0005317152690906,0.0015949706700002,-0.0174483540929948,0.018739216131345767,-0.011873465420352504,0.00037144704840841314,0.02154283247416444,0.003135289001553687
2006-07-19,0.0001373241413276,-0.0001242309384181,0.0001864559989517,0.042383469353056924,0.016065683468010402,-0.0013812563558381894,0.010468036502961908,0.04833025919175249
2006-07-20,0.0002402224313016,0.0006581160808174,0.0316347008148012,-0.028522084643418214,-0.03121336209876802,-0.016319632373166467,-0.014042503415879535,-0.005087119790301742
2006-07-21,0.0001159112861461,0.0004225792562024,-0.001548359009817,-0.024396777893011645,-0.014849845418895669,-0.0058586168581271645,-0.01963288645626804,-0.025449045037877482
2006-07-24,0.000450913630571,0.0004252865894951,-0.0062966736360943,0.05451474806972989,-0.0060499371845761365,0.01078391933816647,0.022846796041838147,0.03889702581506605
2006-07-25,6.567833137438583e-05,-0.0009097292341433,0.0129134513344517,0.005532931828948762,0.013298178808206274,-0.00527012901683932,0.008513750271692544,0.00407723532063109
2006-07-26,6.902350073723085e-05,0.0006625886647189,-0.0005393047788837,-0.020442965871334096,-0.0076517905821074095,-0.01938513384132001,-0.009146238047060606,-0.021297358467769808
2006-07-27,9.284748444038371e-05,0.0006617848573124,0.0133498400581322,0.020073925324583183,0.026111984433901725,0.029997015042560807,0.007522101015696947,0.02509409943129448
2006-07-28,0.0001838027102181,0.0001686812088408,0.0006169650145189,0.020076863765694952,-0.000609417443111937,-0.007130799458089144,0.010805912450177145,0.02516138894172037
2006-07-31,0.0003253050742966,0.0011946331194803,0.0005780592016497,-0.008288321348876694,0.004238374558427793,0.012212520568247951,-0.0008351805988464632,-0.041717838613935854
2006-08-01,0.0001511729378425,0.0011974216048766,-0.0080923240019235,-0.02150154430899676,0.01454550099606955,0.0006938902177111572,-0.009176072745963992,-0.0566578299856868
2006-08-02,9.475265496305953e-05,-0.0002803303492751,0.0060020238497822,0.02860310395976562,0.018587079782944826,0.027478826812796345,0.012197769386292023,0.020178160864206873
2006-08-03,0.0001351729573055,0.0003851985357581,-0.0023655293270694,-0.00040485394172939953,-0.008485899430054289,-0.009025505621613306,0.009974197714955224,0.002407872953954282
2006-08-04,0.0001357031704216,-0.0003899025907294,0.0095973870355914,-0.00020173367280129642,0.003373221097493939,-0.0010460303456181208,0.01576963685578825,0.018096438983203456
2006-08-07,0.0003946083696018,0.0008613830553851,-0.0115419257043249,2.796963643802997e-06,0.007415917455228183,0.01884595344538731,-0.006657980197568136,0.006196775031122925
2006-08-08,0.0001372757966304,0.0008714907908249,0.0165809138899533,0.003715136207208758,-0.00728304317477857,-0.013286681533811516,-0.014148821088159737,-0.019407417170391742
2006-08-09,0.0001738154318804,0.0003940035872265,0.0029169527504757,-0.006151409983514711,0.0027037012923187827,-0.005079847466598507,-0.012770306459296776,0.005409644444492656
2006-08-10,-3.2721697127868765e-05,-0.001168684949981,-0.0081092669611972,0.002123854030687156,-0.027078012113555868,-0.018460552863713172,-0.004628673332822686,0.003188550464651385
2006-08-11,0.0001723112676614,0.0014898116997645,-0.0094053635664597,0.0018469734480461848,0.0006280341959676862,-0.0008668259182229576,0.002682858727963477,-0.0030446285637424357
2006-08-14,0.0003814016226542,-0.0009861715493784,0.0023268318830309,0.0015693488346819606,-0.00766440038086813,-0.008791248351357694,0.01021671812427094,0.016264250961532056
2006-08-15,0.0,0.0,0.0,-0.01774661718726911,-0.043018940070480134,-0.03693305176245154,-0.02715229140634001,0.01638882252979279
2006-08-16,0.0002573816824131,0.0009489554790569,0.0157048027693651,0.05078228291115927,0.04040365442762983,0.02326047789564356,0.035853364986223824,0.055390096909389896
2006-08-17,0.0001918292311309,0.0009094857621736,0.0092079382816336,-0.003932197716412844,-0.019287874601026544,-0.014731226761968584,-0.000498600707857122,0.02158048796850487
2006-08-18,0.00015522167061899998,0.0001836183754502,0.0024972933907685,-0.005391150944502599,-0.0010073727396076038,0.0050642085865835185,0.004287590716360867,-0.014010754426392323
2006-08-21,0.0004103964275756,0.0001485233768914,-0.0071095795872189,-0.014247005055549876,0.016908456932071658,0.0027627697478571638,0.0004821322644907866,-0.04685232190220568
2006-08-22,0.0001263598602605,0.00041484531534400005,0.0100052403728936,-0.00206526046283706,-0.005857529470377543,-0.0021616415498897368,0.006435433845471295,-0.0005609933424182144
2006-08-23,0.0001447357829551,0.0006470234107176,-0.0075266059793968,-0.010188460466293849,0.0003766918364256355,-0.0067051490517453525,-0.0039509194034152975,-0.00870010557101253
2006-08-24,0.0001592727377293,-0.00036425523323300004,-0.006983078196904,0.004552973896741364,0.0007363461535376813,0.01794907097166032,0.0073490306888146515,-0.01678363505344826
2006-08-25,0.0001261960496172,0.0006713349974205,0.0102984562855157,0.002877541788116389,-0.0006349612317446685,-0.0008720282253094068,-0.0011877574270346967,-0.014464301466144747
2006-08-28,0.000403435939086,0.0003978724387785,-0.0010988846674884,0.008034902636355312,-0.010614008808968123,-0.013258896244755292,0.014220513874350969,-0.0016604593956071054
2006-08-29,0.0001264815303283,-0.0001242146986371,0.0125127918829379,-0.034475423980373066,-0.03751129797839958,-0.040773406316002785,-0.03900975103259974,-0.033952324266111944
2006-08-30,6.471447437483846e-05,4.894015327572277e-05,-0.0024274386817255,0.04181863194398794,0.04353876407567192,0.05013034090861801,0.04113458594609298,0.0528411872027057
2006-08-31,0.0001883978655534,0.0001332611355007,0.0084555956650156,-0.006247054069842051,0.012922786462279843,0.0006527363784112339,0.0014947908655660314,0.03744924185222232
2006-09-01,0.0001863901860481,0.0011334326008416,0.0029010026213676,0.010779585474471887,-0.003614381247496468,-0.004974490140622122,-0.00874090944815187,-0.009305993413379454
2006-09-04,0.0003547356888766,0.0006510057813748,0.0017601165189615,0.0,0.0,0.0,0.0,0.0
2006-09-05,0.0001263651393141,-0.0003777489360246,0.0016027647440912,0.008165402341209216,0.0165666781326248,-0.005539006304696059,0.0061737172552263075,-0.016008454339024425
2006-09-06,9.776924151871924e-05,-0.0006307575559372,-0.0031122990265481,-0.02783715210370019,-0.007896304669573695,-0.002692194032439588,-0.0022203844160859627,0.004325179506105671
2006-09-07,0.0001491979394767,0.0011496544855749,-0.0043128662440414,-0.012062424203653777,-0.02886416473442388,-0.0063357498659630815,-0.011275817267733856,0.023640968197476298
2006-09-08,0.0001263179791948,0.0002020634770651,0.0027493864462195,0.01109226369588967,-0.008347944370255433,-0.006149098106542184,0.01141708488095361,0.01508915914798159
2006-09-11,0.0003790551948856,0.0003961743559894,-0.0154783545142205,-0.023318138725066717,-0.036204253777963664,-0.02469454284346284,0.002064838834879623,-0.033544265850023784
2006-09-12,0.0001323596492763,0.0001557326835062,-0.0045377446277381,0.023386749631720605,0.004059838820335671,-0.010238913407679462,0.018540586879073118,0.01738189551549496
2006-09-13,0.0001477021425344,0.0008010395938224,0.0038253897399167,0.010578795389426077,-9.382930515222654e-05,-0.005547205670685784,0.0026436519643144862,0.025631361050935556
2006-09-14,0.0001262188058923,0.000124445944925,0.0190355986308086,-0.008193564930811803,-0.0250764425857124,-0.006199656526792553,-0.005585689293749141,-0.016331894361513832
2006-09-15,0.0001262280834595,0.000383511854471,0.0017280369026079997,0.00459695558877371,0.0049675328573837154,-0.0018721388211151433,0.009096616484875142,0.01451641441041396
2006-09-18,0.0003594195608531,0.0001422024612658,0.0096513142227783,0.009535492143031732,0.008593990277788066,0.005516941771777084,-0.013578596954943123,0.04408722439831258
2006-09-19,0.0001374160199496,0.0002583978117272,-0.0002547075425392,-0.009993281651784258,-0.02177717038681237,-0.012441668510518866,0.009939049259994448,0.023693380711424798
2006-09-20,0.0001920361527876,0.0012756565805638,-0.0054809854077522,0.0047401523225509825,8.819284244587777e-05,-0.012791586072234296,-0.0089324194398408,-0.02016006477850496
2006-09-21,0.0001352211660812,0.0003981545884848,0.0002561072444784,-0.02807364901722842,0.002364614353860261,0.007067384107385165,-0.021287573319620282,-0.019494347949635227
2006-09-22,0.0001262685968601,0.000756162158007,-0.0135610529990364,-0.0048860213012371645,0.015152809501461915,-0.00568193812190465,0.008518984501135305,0.02103365742953045
2006-09-25,0.0003320220981368,-0.000115846618458,0.0050525519992605,0.013428579321232093,0.0018306966466852261,0.005863791119805839,0.005216805314068651,-0.015989481043328983
2006-09-26,0.0001294755773582,0.0004280755691539,-0.0083285034498201,-0.026272804241836308,-0.033467370894026516,-0.034295134343208744,-0.04095883554059298,-0.016969567279412345
2006-09-27,0.0002172661152766,0.0005794698569498,0.0118788379049377,0.030306559203069124,0.049454119114864525,0.04578193027533217,0.039665399014982235,0.01124160614464387
2006-09-28,0.00012844813965700002,0.0001291861601089,0.008347232756404,0.013674747735564095,0.004806377456420208,0.013627008866240686,0.003563326104620401,-0.0008898271682831194
2006-09-29,0.0002639200256524,0.000701901483616,-1.4583424479575058e-05,-0.003765808237123025,-0.003111465509604727,0.004090202641931384,0.0006095837133415216,-0.007634751149005581
