timestamp,open,high,low,close,volume
2024-02-28 18:48:00,5072.50,5072.50,5072.00,5072.00,42
2024-02-28 18:49:00,5072.00,5072.00,5072.00,5072.00,11
2024-02-28 18:50:00,5072.00,5072.50,5071.50,5071.75,131
2024-02-28 18:51:00,5071.50,5071.75,5071.25,5071.50,103
2024-02-28 18:52:00,5071.50,5071.50,5071.00,5071.00,83
2024-02-28 18:53:00,5071.00,5071.00,5070.50,5070.50,99
2024-02-28 18:54:00,5070.50,5071.00,5070.00,5070.00,200
2024-02-28 18:55:00,5070.25,5070.50,5070.00,5070.25,95
2024-02-28 18:56:00,5070.25,5070.75,5070.25,5070.75,19
2024-02-28 18:57:00,5070.75,5071.00,5070.75,5070.75,41
2024-02-28 18:58:00,5070.75,5071.25,5070.75,5071.25,95
2024-02-28 18:59:00,5071.25,5071.25,5071.00,5071.00,40
2024-02-28 19:00:00,5070.75,5071.75,5070.75,5071.50,139
2024-02-28 19:01:00,5071.50,5071.50,5071.25,5071.25,63
2024-02-28 19:02:00,5071.50,5071.75,5071.25,5071.75,32
2024-02-28 19:03:00,5071.50,5071.50,5071.25,5071.50,38
2024-02-28 19:04:00,5071.75,5072.00,5071.50,5071.75,64
2024-02-28 19:05:00,5072.00,5072.25,5072.00,5072.25,86
2024-02-28 19:06:00,5072.00,5073.25,5072.00,5073.25,217
2024-02-28 19:07:00,5073.25,5073.50,5072.75,5073.00,133
2024-02-28 19:08:00,5073.25,5073.25,5072.75,5073.00,65
2024-02-28 19:09:00,5073.00,5073.00,5072.50,5072.50,22
2024-02-28 19:10:00,5072.75,5073.00,5072.50,5072.75,90
2024-02-28 19:11:00,5072.75,5073.00,5072.75,5073.00,41
2024-02-28 19:12:00,5073.00,5073.00,5072.75,5072.75,28
2024-02-28 19:13:00,5072.50,5073.00,5072.50,5073.00,16
2024-02-28 19:14:00,5073.00,5073.00,5072.75,5072.75,44
2024-02-28 19:15:00,5072.75,5073.00,5072.25,5072.50,50
2024-02-28 19:16:00,5072.50,5072.50,5072.00,5072.25,80
2024-02-28 19:17:00,5072.25,5072.25,5072.25,5072.25,29
2024-02-28 19:18:00,5072.25,5072.25,5072.00,5072.25,61
2024-02-28 19:19:00,5072.25,5072.50,5072.25,5072.25,32
2024-02-28 19:20:00,5072.50,5073.00,5072.50,5073.00,65
2024-02-28 19:21:00,5072.75,5073.25,5072.75,5073.00,38
2024-02-28 19:22:00,5073.00,5073.75,5073.00,5073.50,91
2024-02-28 19:23:00,5073.50,5073.75,5073.25,5073.25,58
2024-02-28 19:24:00,5073.50,5073.75,5073.25,5073.75,25
2024-02-28 19:25:00,5073.50,5074.25,5073.50,5074.00,187
2024-02-28 19:26:00,5074.00,5074.00,5073.50,5073.75,36
2024-02-28 19:27:00,5073.50,5074.00,5073.50,5073.75,32
2024-02-28 19:28:00,5074.00,5074.00,5073.75,5073.75,46
2024-02-28 19:29:00,5073.50,5074.00,5073.50,5074.00,60
2024-02-28 19:30:00,5073.75,5074.25,5073.75,5074.25,138
2024-02-28 19:31:00,5074.25,5074.50,5074.25,5074.25,110
2024-02-28 19:32:00,5074.00,5074.25,5073.75,5074.25,101
2024-02-28 19:33:00,5074.25,5074.25,5073.75,5074.00,106
2024-02-28 19:34:00,5074.00,5074.25,5074.00,5074.00,44
2024-02-28 19:35:00,5074.25,5074.75,5074.25,5074.75,150
2024-02-28 19:36:00,5075.00,5075.50,5074.75,5074.75,225
2024-02-28 19:37:00,5074.50,5074.75,5074.50,5074.50,47
2024-02-28 19:38:00,5074.50,5075.00,5074.50,5074.75,38
2024-02-28 19:39:00,5074.50,5074.75,5074.50,5074.75,27
2024-02-28 19:40:00,5074.75,5075.00,5074.75,5074.75,102
2024-02-28 19:41:00,5074.75,5074.75,5074.50,5074.75,33
2024-02-28 19:42:00,5074.75,5075.00,5074.75,5075.00,62
2024-02-28 19:43:00,5075.00,5076.25,5075.00,5076.00,310
2024-02-28 19:44:00,5075.75,5077.00,5075.75,5077.00,581
2024-02-28 19:45:00,5076.75,5077.00,5076.50,5076.50,137
2024-02-28 19:46:00,5076.50,5077.00,5076.50,5076.50,314
2024-02-28 19:47:00,5076.50,5078.00,5076.50,5077.75,313
2024-02-28 19:48:00,5077.50,5077.75,5077.25,5077.50,112
2024-02-28 19:49:00,5077.50,5078.00,5077.25,5077.50,259
2024-02-28 19:50:00,5077.25,5077.50,5077.00,5077.00,134
2024-02-28 19:51:00,5077.00,5077.50,5077.00,5077.50,135
2024-02-28 19:52:00,5077.50,5077.50,5076.75,5076.75,109
2024-02-28 19:53:00,5076.50,5077.00,5076.25,5076.50,87
2024-02-28 19:54:00,5076.75,5076.75,5076.50,5076.50,28
2024-02-28 19:55:00,5076.75,5076.75,5076.50,5076.75,73
2024-02-28 19:56:00,5076.75,5076.75,5076.50,5076.75,49
2024-02-28 19:57:00,5077.00,5077.25,5076.75,5077.25,111
2024-02-28 19:58:00,5077.25,5077.25,5076.75,5076.75,120
2024-02-28 19:59:00,5076.75,5077.25,5076.75,5076.75,125
2024-02-28 20:00:00,5077.00,5077.00,5076.25,5076.75,212
2024-02-28 20:01:00,5076.75,5076.75,5075.50,5076.50,519
2024-02-28 20:02:00,5076.50,5076.50,5076.25,5076.25,90
2024-02-28 20:03:00,5076.25,5077.00,5076.25,5076.75,78
2024-02-28 20:04:00,5076.75,5077.25,5076.75,5076.75,129
2024-02-28 20:05:00,5076.50,5077.00,5076.50,5076.75,145
2024-02-28 20:06:00,5076.75,5076.75,5076.25,5076.25,85
2024-02-28 20:07:00,5076.25,5076.25,5076.00,5076.25,96
2024-02-28 20:08:00,5076.25,5076.50,5076.00,5076.50,117
2024-02-28 20:09:00,5076.25,5076.50,5076.25,5076.25,86
2024-02-28 20:10:00,5076.25,5076.25,5076.00,5076.25,93
2024-02-28 20:11:00,5076.25,5076.75,5076.25,5076.50,168
2024-02-28 20:12:00,5076.50,5076.50,5076.25,5076.50,84
2024-02-28 20:13:00,5076.50,5076.50,5075.75,5076.00,121
2024-02-28 20:14:00,5076.00,5076.00,5075.75,5076.00,28
2024-02-28 20:15:00,5076.00,5076.50,5076.00,5076.25,110
2024-02-28 20:16:00,5076.25,5077.00,5076.25,5077.00,154
2024-02-28 20:17:00,5076.75,5077.50,5076.75,5077.00,148
2024-02-28 20:18:00,5077.00,5077.25,5076.75,5077.25,41
2024-02-28 20:19:00,5077.25,5077.75,5077.25,5077.75,83
2024-02-28 20:20:00,5077.75,5078.25,5077.25,5077.50,157
2024-02-28 20:21:00,5077.25,5077.50,5076.75,5077.00,86
2024-02-28 20:22:00,5077.25,5077.50,5077.25,5077.25,69
2024-02-28 20:23:00,5077.25,5077.25,5076.50,5076.75,102
2024-02-28 20:24:00,5076.75,5077.00,5076.50,5076.50,42
2024-02-28 20:25:00,5076.75,5077.00,5076.75,5076.75,44
2024-02-28 20:26:00,5077.00,5077.00,5076.50,5076.75,60
2024-02-28 20:27:00,5076.75,5077.25,5076.75,5077.25,53
2024-02-28 20:28:00,5077.50,5077.50,5077.00,5077.25,66
2024-02-28 20:29:00,5077.25,5077.75,5077.25,5077.75,121
2024-02-28 20:30:00,5077.75,5078.25,5077.50,5078.00,216
2024-02-28 20:31:00,5078.00,5078.00,5077.75,5078.00,148
2024-02-28 20:32:00,5078.00,5078.25,5077.00,5077.00,286
2024-02-28 20:33:00,5077.25,5077.75,5077.00,5077.75,202
2024-02-28 20:34:00,5077.75,5078.00,5077.50,5078.00,111
2024-02-28 20:35:00,5078.00,5078.00,5077.50,5078.00,208
2024-02-28 20:36:00,5078.00,5078.00,5077.50,5078.00,87
2024-02-28 20:37:00,5078.00,5078.25,5078.00,5078.25,118
2024-02-28 20:38:00,5078.25,5078.50,5078.00,5078.00,148
2024-02-28 20:39:00,5077.75,5078.50,5077.75,5078.50,256
2024-02-28 20:40:00,5078.75,5079.50,5078.50,5079.00,643
2024-02-28 20:41:00,5078.75,5079.00,5078.25,5078.25,112
2024-02-28 20:42:00,5078.25,5078.75,5078.00,5078.25,138
2024-02-28 20:43:00,5078.25,5078.50,5078.25,5078.25,68
2024-02-28 20:44:00,5078.25,5078.25,5077.75,5077.75,80
2024-02-28 20:45:00,5077.50,5077.75,5077.50,5077.50,49
2024-02-28 20:46:00,5077.75,5078.00,5077.50,5078.00,108
2024-02-28 20:47:00,5078.00,5078.00,5077.75,5077.75,38
2024-02-28 20:48:00,5078.00,5078.00,5077.50,5077.50,23
2024-02-28 20:49:00,5077.50,5077.75,5077.50,5077.75,68
2024-02-28 20:50:00,5077.75,5077.75,5077.00,5077.25,277
2024-02-28 20:51:00,5077.00,5077.50,5077.00,5077.00,81
2024-02-28 20:52:00,5076.75,5077.00,5076.75,5077.00,139
2024-02-28 20:53:00,5077.00,5077.25,5076.50,5077.00,200
2024-02-28 20:54:00,5077.00,5077.00,5076.75,5076.75,99
2024-02-28 20:55:00,5076.75,5077.25,5076.75,5077.00,63
2024-02-28 20:56:00,5076.75,5077.25,5076.75,5077.00,38
2024-02-28 20:57:00,5077.00,5077.00,5076.75,5077.00,58
2024-02-28 20:58:00,5077.00,5077.25,5077.00,5077.25,67
2024-02-28 20:59:00,5077.00,5077.50,5077.00,5077.50,54
2024-02-28 21:00:00,5077.50,5077.75,5077.50,5077.75,93
2024-02-28 21:01:00,5077.75,5078.50,5077.75,5078.50,255
2024-02-28 21:02:00,5078.50,5078.50,5078.00,5078.25,77
2024-02-28 21:03:00,5078.50,5078.75,5078.50,5078.75,71
2024-02-28 21:04:00,5078.50,5079.00,5078.50,5079.00,88
2024-02-28 21:05:00,5078.75,5079.00,5078.25,5078.25,88
2024-02-28 21:06:00,5078.25,5078.25,5078.00,5078.25,56
2024-02-28 21:07:00,5078.50,5078.75,5078.25,5078.50,151
2024-02-28 21:08:00,5078.25,5078.25,5078.00,5078.25,96
2024-02-28 21:09:00,5078.25,5079.00,5078.25,5079.00,67
2024-02-28 21:10:00,5078.75,5079.00,5078.50,5078.75,110
2024-02-28 21:11:00,5078.75,5079.00,5078.50,5078.75,64
2024-02-28 21:12:00,5078.75,5079.00,5078.75,5078.75,86
2024-02-28 21:13:00,5078.75,5078.75,5078.50,5078.50,80
2024-02-28 21:14:00,5078.75,5078.75,5078.50,5078.50,46
2024-02-28 21:15:00,5078.50,5078.75,5078.25,5078.75,80
2024-02-28 21:16:00,5078.75,5079.00,5078.50,5079.00,81
2024-02-28 21:17:00,5078.75,5079.50,5078.75,5079.25,455
2024-02-28 21:18:00,5079.25,5079.25,5078.75,5079.00,73
2024-02-28 21:19:00,5079.00,5079.25,5078.75,5079.25,191
2024-02-28 21:20:00,5079.00,5079.25,5079.00,5079.25,77
2024-02-28 21:21:00,5079.25,5079.25,5079.00,5079.00,61
2024-02-28 21:22:00,5079.25,5079.25,5078.50,5078.75,126
2024-02-28 21:23:00,5078.75,5079.00,5078.75,5078.75,83
2024-02-28 21:24:00,5079.00,5079.00,5078.75,5078.75,36
2024-02-28 21:25:00,5078.75,5078.75,5078.50,5078.50,274
2024-02-28 21:26:00,5078.50,5078.75,5078.50,5078.75,94
2024-02-28 21:27:00,5078.50,5078.75,5078.50,5078.75,39
2024-02-28 21:28:00,5078.75,5078.75,5078.75,5078.75,47
2024-02-28 21:29:00,5079.00,5079.00,5078.50,5078.50,42
2024-02-28 21:30:00,5078.75,5078.75,5078.50,5078.50,82
2024-02-28 21:31:00,5078.25,5078.25,5078.00,5078.25,130
2024-02-28 21:32:00,5078.25,5078.50,5078.25,5078.50,57
2024-02-28 21:33:00,5078.50,5079.00,5078.50,5078.75,38
2024-02-28 21:34:00,5078.50,5079.00,5078.50,5079.00,75
2024-02-28 21:35:00,5078.75,5079.25,5078.75,5079.00,138
2024-02-28 21:36:00,5079.00,5079.00,5078.50,5079.00,37
2024-02-28 21:37:00,5079.00,5079.00,5078.25,5078.50,45
2024-02-28 21:38:00,5078.50,5078.50,5078.25,5078.25,87
2024-02-28 21:39:00,5078.25,5078.50,5078.25,5078.50,60
2024-02-28 21:40:00,5078.50,5078.75,5078.50,5078.75,50
2024-02-28 21:41:00,5078.75,5079.00,5078.75,5079.00,21
2024-02-28 21:42:00,5079.00,5079.00,5078.25,5079.00,125
2024-02-28 21:43:00,5079.00,5079.25,5078.75,5079.25,68
2024-02-28 21:44:00,5079.25,5079.25,5078.75,5079.00,108
2024-02-28 21:45:00,5079.25,5079.25,5078.75,5078.75,72
2024-02-28 21:46:00,5078.75,5079.00,5078.50,5078.75,90
2024-02-28 21:47:00,5078.75,5078.75,5078.50,5078.75,10
2024-02-28 21:48:00,5078.50,5079.00,5078.50,5078.75,93
2024-02-28 21:49:00,5078.50,5078.75,5078.25,5078.75,79
2024-02-28 21:50:00,5078.75,5079.00,5078.50,5079.00,139
2024-02-28 21:51:00,5079.25,5079.75,5079.00,5079.75,125
2024-02-28 21:52:00,5079.75,5080.00,5079.50,5080.00,230
2024-02-28 21:53:00,5080.00,5080.75,5080.00,5080.50,316
2024-02-28 21:54:00,5080.75,5080.75,5080.50,5080.50,198
2024-02-28 21:55:00,5080.75,5080.75,5080.25,5080.75,80
2024-02-28 21:56:00,5080.75,5081.75,5080.75,5081.25,345
2024-02-28 21:57:00,5081.00,5081.25,5080.25,5080.50,226
2024-02-28 21:58:00,5080.50,5080.75,5080.25,5080.25,57
2024-02-28 21:59:00,5080.50,5081.00,5080.50,5081.00,175
2024-02-28 22:00:00,5080.75,5081.25,5080.75,5081.25,176
2024-02-28 22:01:00,5081.00,5081.25,5081.00,5081.25,44
2024-02-28 22:02:00,5081.00,5081.25,5080.75,5081.00,111
2024-02-28 22:03:00,5081.00,5081.00,5080.50,5081.00,79
2024-02-28 22:04:00,5080.75,5080.75,5080.50,5080.75,12
2024-02-28 22:05:00,5080.50,5080.75,5080.25,5080.25,178
2024-02-28 22:06:00,5080.25,5080.25,5080.00,5080.25,95
2024-02-28 22:07:00,5080.25,5080.50,5080.25,5080.25,88
2024-02-28 22:08:00,5080.00,5080.50,5080.00,5080.25,71
2024-02-28 22:09:00,5080.25,5080.25,5080.25,5080.25,17
2024-02-28 22:10:00,5080.25,5080.50,5080.00,5080.00,50
2024-02-28 22:11:00,5080.25,5080.25,5079.75,5080.00,159
2024-02-28 22:12:00,5080.00,5080.25,5080.00,5080.00,46
2024-02-28 22:13:00,5080.25,5080.25,5080.00,5080.00,155
2024-02-28 22:14:00,5080.00,5080.00,5079.75,5079.75,79
2024-02-28 22:15:00,5080.00,5080.00,5079.75,5080.00,88
2024-02-28 22:16:00,5080.25,5080.50,5080.25,5080.25,66
2024-02-28 22:17:00,5080.25,5080.50,5080.25,5080.25,20
2024-02-28 22:18:00,5080.00,5080.25,5079.75,5080.00,76
2024-02-28 22:19:00,5079.75,5080.00,5079.50,5080.00,132
2024-02-28 22:20:00,5080.00,5080.00,5079.75,5079.75,39
2024-02-28 22:21:00,5079.75,5079.75,5079.25,5079.25,92
2024-02-28 22:22:00,5079.25,5079.25,5079.00,5079.25,122
2024-02-28 22:23:00,5079.00,5079.25,5079.00,5079.25,87
2024-02-28 22:24:00,5079.25,5079.25,5078.50,5078.75,79
2024-02-28 22:25:00,5078.75,5079.00,5078.50,5079.00,64
2024-02-28 22:26:00,5078.75,5079.25,5078.75,5079.25,85
2024-02-28 22:27:00,5079.00,5079.00,5078.50,5078.50,121
2024-02-28 22:28:00,5078.75,5079.25,5078.75,5079.00,141
2024-02-28 22:29:00,5079.25,5079.25,5079.00,5079.00,63
2024-02-28 22:30:00,5079.25,5079.25,5078.75,5079.00,37
2024-02-28 22:31:00,5079.00,5079.00,5078.25,5078.75,285
2024-02-28 22:32:00,5079.00,5079.25,5079.00,5079.00,132
2024-02-28 22:33:00,5079.00,5079.00,5078.50,5079.00,78
2024-02-28 22:34:00,5079.00,5079.00,5079.00,5079.00,26
2024-02-28 22:35:00,5079.00,5079.50,5078.75,5079.50,88
2024-02-28 22:36:00,5079.50,5079.75,5079.50,5079.50,60
2024-02-28 22:37:00,5079.50,5079.75,5079.25,5079.75,86
2024-02-28 22:38:00,5079.75,5079.75,5079.50,5079.75,43
2024-02-28 22:39:00,5079.75,5080.25,5079.75,5080.25,61
2024-02-28 22:40:00,5080.25,5080.50,5080.00,5080.25,156
2024-02-28 22:41:00,5080.25,5080.75,5080.25,5080.50,112
2024-02-28 22:42:00,5080.75,5081.00,5080.50,5080.50,82
2024-02-28 22:43:00,5080.50,5080.50,5080.25,5080.25,49
2024-02-28 22:44:00,5080.50,5080.50,5080.25,5080.25,14
2024-02-28 22:45:00,5080.25,5080.75,5080.25,5080.50,81
2024-02-28 22:46:00,5080.50,5081.00,5080.50,5080.75,30
2024-02-28 22:47:00,5080.75,5080.75,5080.50,5080.75,39
2024-02-28 22:48:00,5080.75,5080.75,5080.50,5080.75,64
2024-02-28 22:49:00,5080.75,5081.00,5080.75,5081.00,30
2024-02-28 22:50:00,5080.75,5081.25,5080.75,5081.25,87
2024-02-28 22:51:00,5081.25,5081.25,5081.00,5081.00,68
2024-02-28 22:52:00,5081.00,5081.25,5080.75,5080.75,43
2024-02-28 22:53:00,5080.75,5080.75,5080.50,5080.50,102
2024-02-28 22:54:00,5080.50,5080.50,5080.50,5080.50,3
2024-02-28 22:55:00,5080.75,5081.00,5080.75,5081.00,41
2024-02-28 22:56:00,5081.00,5081.25,5081.00,5081.00,67
2024-02-28 22:57:00,5081.00,5081.00,5080.75,5081.00,10
2024-02-28 22:58:00,5081.00,5081.00,5080.75,5080.75,6
2024-02-28 22:59:00,5080.75,5081.25,5080.75,5080.75,73
2024-02-28 23:00:00,5081.00,5081.50,5081.00,5081.50,132
2024-02-28 23:01:00,5081.25,5081.50,5081.25,5081.50,81
2024-02-28 23:02:00,5081.50,5081.50,5081.25,5081.25,24
2024-02-28 23:03:00,5081.25,5081.75,5081.25,5081.50,232
2024-02-28 23:04:00,5081.50,5081.75,5081.50,5081.75,145
2024-02-28 23:05:00,5081.75,5082.00,5081.75,5082.00,146
2024-02-28 23:06:00,5082.00,5082.75,5082.00,5082.25,444
2024-02-28 23:07:00,5082.25,5082.25,5081.50,5081.75,200
2024-02-28 23:08:00,5081.50,5082.00,5081.50,5082.00,79
2024-02-28 23:09:00,5082.00,5082.75,5082.00,5082.75,207
2024-02-28 23:10:00,5082.75,5082.75,5082.25,5082.25,156
2024-02-28 23:11:00,5082.50,5082.50,5082.25,5082.50,104
2024-02-28 23:12:00,5082.75,5082.75,5082.50,5082.50,41
2024-02-28 23:13:00,5082.75,5082.75,5082.50,5082.50,10
2024-02-28 23:14:00,5082.50,5083.00,5082.50,5083.00,124
2024-02-28 23:15:00,5083.00,5083.25,5083.00,5083.25,136
2024-02-28 23:16:00,5083.25,5083.25,5083.00,5083.25,24
2024-02-28 23:17:00,5083.00,5083.00,5082.75,5082.75,129
2024-02-28 23:18:00,5082.75,5082.75,5082.50,5082.50,24
2024-02-28 23:19:00,5082.75,5083.00,5082.75,5082.75,68
2024-02-28 23:20:00,5083.00,5083.50,5083.00,5083.25,121
2024-02-28 23:21:00,5083.25,5083.25,5082.75,5083.25,75
2024-02-28 23:22:00,5083.00,5083.50,5083.00,5083.00,143
2024-02-28 23:23:00,5083.25,5083.25,5083.00,5083.25,57
2024-02-28 23:24:00,5083.25,5083.75,5083.00,5083.25,179
2024-02-28 23:25:00,5083.25,5083.50,5083.25,5083.25,101
2024-02-28 23:26:00,5083.25,5083.25,5083.25,5083.25,36
2024-02-28 23:27:00,5083.50,5083.50,5083.50,5083.50,56
2024-02-28 23:28:00,5083.50,5084.00,5083.50,5084.00,313
2024-02-28 23:29:00,5084.00,5084.00,5083.75,5084.00,61
2024-02-28 23:30:00,5084.00,5084.50,5083.75,5084.25,256
2024-02-28 23:31:00,5084.50,5084.50,5084.00,5084.25,101
2024-02-28 23:32:00,5084.25,5084.25,5083.75,5083.75,88
2024-02-28 23:33:00,5083.75,5084.00,5083.75,5083.75,143
2024-02-28 23:34:00,5083.75,5084.25,5083.75,5084.25,94
2024-02-28 23:35:00,5084.00,5084.00,5083.75,5084.00,39
2024-02-28 23:36:00,5084.00,5084.50,5084.00,5084.50,91
2024-02-28 23:37:00,5084.50,5084.75,5084.25,5084.75,107
2024-02-28 23:38:00,5084.75,5084.75,5084.25,5084.50,126
2024-02-28 23:39:00,5084.25,5084.50,5084.25,5084.50,5
2024-02-28 23:40:00,5084.25,5084.50,5084.25,5084.50,118
2024-02-28 23:41:00,5084.50,5084.75,5084.50,5084.75,99
2024-02-28 23:42:00,5084.75,5085.00,5084.75,5084.75,83
2024-02-28 23:43:00,5084.75,5085.00,5084.50,5084.75,123
2024-02-28 23:44:00,5084.75,5084.75,5084.25,5084.25,95
2024-02-28 23:45:00,5084.50,5084.50,5084.25,5084.25,100
2024-02-28 23:46:00,5084.25,5084.50,5084.00,5084.00,61
2024-02-28 23:47:00,5084.00,5084.25,5083.75,5084.00,71
2024-02-28 23:48:00,5084.00,5084.00,5084.00,5084.00,20
2024-02-28 23:49:00,5084.00,5084.50,5084.00,5084.50,91
2024-02-28 23:50:00,5084.25,5084.25,5084.00,5084.25,74
2024-02-28 23:51:00,5084.25,5084.50,5084.25,5084.25,5
2024-02-28 23:52:00,5084.25,5084.25,5084.25,5084.25,89
2024-02-28 23:53:00,5084.25,5084.50,5084.25,5084.50,115
2024-02-28 23:54:00,5084.25,5084.25,5084.00,5084.25,44
2024-02-28 23:55:00,5084.25,5084.25,5084.00,5084.25,37
2024-02-28 23:56:00,5084.00,5084.25,5084.00,5084.00,51
2024-02-28 23:57:00,5084.25,5084.50,5084.00,5084.50,126
2024-02-28 23:58:00,5084.50,5084.75,5084.50,5084.75,96
2024-02-28 23:59:00,5084.50,5084.50,5084.25,5084.50,96
2024-02-29 00:00:00,5084.50,5084.50,5084.25,5084.25,96
2024-02-29 00:01:00,5084.00,5084.50,5084.00,5084.50,70
2024-02-29 00:02:00,5084.75,5085.25,5084.75,5084.75,199
2024-02-29 00:03:00,5084.75,5085.25,5084.50,5085.00,120
2024-02-29 00:04:00,5085.00,5085.25,5084.75,5084.75,103
2024-02-29 00:05:00,5084.75,5085.00,5084.75,5085.00,40
2024-02-29 00:06:00,5085.00,5085.00,5084.50,5084.75,44
2024-02-29 00:07:00,5084.50,5084.50,5084.25,5084.50,75
2024-02-29 00:08:00,5084.50,5084.50,5084.00,5084.00,135
2024-02-29 00:09:00,5084.00,5084.00,5083.50,5083.75,193
2024-02-29 00:10:00,5083.50,5083.75,5083.50,5083.75,89
2024-02-29 00:11:00,5083.50,5083.50,5083.50,5083.50,43
2024-02-29 00:12:00,5083.25,5083.75,5083.25,5083.75,115
2024-02-29 00:13:00,5083.75,5084.00,5083.50,5083.75,74
2024-02-29 00:14:00,5083.75,5084.00,5083.75,5084.00,35
2024-02-29 00:15:00,5083.75,5084.00,5083.75,5083.75,50
2024-02-29 00:16:00,5083.50,5083.75,5083.50,5083.50,46
2024-02-29 00:17:00,5083.75,5083.75,5083.75,5083.75,3
2024-02-29 00:18:00,5083.75,5083.75,5083.50,5083.75,59
2024-02-29 00:19:00,5083.75,5084.00,5083.75,5083.75,53
2024-02-29 00:20:00,5083.50,5083.75,5083.50,5083.50,34
2024-02-29 00:21:00,5083.50,5084.00,5083.50,5083.75,74
2024-02-29 00:22:00,5083.75,5083.75,5083.25,5083.25,69
2024-02-29 00:23:00,5083.50,5084.00,5083.50,5083.50,124
2024-02-29 00:24:00,5083.75,5083.75,5083.50,5083.75,57
2024-02-29 00:25:00,5083.75,5084.00,5083.75,5083.75,100
2024-02-29 00:26:00,5083.75,5083.75,5083.25,5083.50,114
2024-02-29 00:27:00,5083.50,5083.75,5083.00,5083.25,218
2024-02-29 00:28:00,5083.25,5083.25,5082.50,5082.75,239
2024-02-29 00:29:00,5082.75,5082.75,5082.25,5082.25,243
2024-02-29 00:30:00,5082.25,5082.75,5082.00,5082.75,187
2024-02-29 00:31:00,5082.50,5082.50,5082.25,5082.25,79
2024-02-29 00:32:00,5082.00,5082.25,5081.75,5081.75,131
2024-02-29 00:33:00,5082.00,5082.25,5081.75,5081.75,112
2024-02-29 00:34:00,5082.00,5082.75,5082.00,5082.50,230
2024-02-29 00:35:00,5082.50,5082.75,5082.50,5082.75,145
2024-02-29 00:36:00,5082.75,5082.75,5082.25,5082.50,35
2024-02-29 00:37:00,5082.50,5082.75,5082.50,5082.75,53
2024-02-29 00:38:00,5082.50,5082.75,5082.50,5082.75,39
2024-02-29 00:39:00,5082.75,5083.00,5082.75,5083.00,162
2024-02-29 00:40:00,5083.00,5083.00,5083.00,5083.00,107
2024-02-29 00:41:00,5083.00,5083.00,5082.50,5082.75,52
2024-02-29 00:42:00,5082.75,5083.00,5082.75,5082.75,73
2024-02-29 00:43:00,5083.00,5083.50,5083.00,5083.25,115
2024-02-29 00:44:00,5083.50,5083.50,5083.50,5083.50,37
2024-02-29 00:45:00,5083.75,5084.00,5083.75,5084.00,46
2024-02-29 00:46:00,5084.00,5084.00,5084.00,5084.00,89
2024-02-29 00:47:00,5083.75,5084.00,5083.25,5083.25,81
2024-02-29 00:48:00,5083.25,5083.50,5083.25,5083.50,46
2024-02-29 00:49:00,5083.25,5083.25,5083.00,5083.25,68
2024-02-29 00:50:00,5083.00,5083.25,5083.00,5083.25,98
2024-02-29 00:51:00,5083.25,5083.50,5083.25,5083.50,21
2024-02-29 00:52:00,5083.25,5083.25,5083.00,5083.25,101
2024-02-29 00:53:00,5083.25,5083.50,5083.00,5083.00,39
2024-02-29 00:54:00,5083.00,5083.00,5082.75,5083.00,65
2024-02-29 00:55:00,5082.75,5083.25,5082.75,5083.00,32
2024-02-29 00:56:00,5083.00,5083.00,5082.75,5083.00,28
2024-02-29 00:57:00,5083.00,5083.00,5082.75,5083.00,72
2024-02-29 00:58:00,5082.75,5082.75,5082.50,5082.50,49
2024-02-29 00:59:00,5082.50,5082.75,5082.50,5082.50,106
2024-02-29 01:00:00,5082.50,5082.50,5082.00,5082.25,79
2024-02-29 01:01:00,5082.25,5082.25,5082.00,5082.00,76
2024-02-29 01:02:00,5082.00,5082.00,5081.75,5082.00,95
2024-02-29 01:03:00,5082.00,5082.25,5081.50,5082.00,183
2024-02-29 01:04:00,5082.00,5082.00,5081.75,5082.00,27
2024-02-29 01:05:00,5082.00,5082.25,5082.00,5082.00,99
2024-02-29 01:06:00,5082.00,5082.00,5081.75,5082.00,97
2024-02-29 01:07:00,5081.75,5082.00,5081.75,5082.00,107
2024-02-29 01:08:00,5082.00,5082.00,5081.75,5081.75,16
2024-02-29 01:09:00,5082.00,5082.00,5081.75,5081.75,26
2024-02-29 01:10:00,5081.50,5081.75,5081.50,5081.50,204
2024-02-29 01:11:00,5081.50,5081.75,5081.50,5081.50,58
2024-02-29 01:12:00,5081.50,5081.75,5081.50,5081.75,46
2024-02-29 01:13:00,5081.75,5081.75,5081.50,5081.50,57
2024-02-29 01:14:00,5081.75,5081.75,5081.25,5081.50,35
2024-02-29 01:15:00,5081.25,5081.25,5080.50,5080.75,280
2024-02-29 01:16:00,5080.75,5081.00,5080.75,5081.00,104
2024-02-29 01:17:00,5081.00,5081.25,5081.00,5081.25,162
2024-02-29 01:18:00,5081.50,5081.75,5081.50,5081.50,90
2024-02-29 01:19:00,5081.50,5081.50,5081.25,5081.25,21
2024-02-29 01:20:00,5081.25,5081.75,5081.25,5081.50,65
2024-02-29 01:21:00,5081.50,5081.75,5081.25,5081.25,99
2024-02-29 01:22:00,5081.25,5081.50,5081.25,5081.25,106
2024-02-29 01:23:00,5081.25,5081.50,5081.25,5081.50,86
2024-02-29 01:24:00,5081.50,5081.50,5081.25,5081.50,85
2024-02-29 01:25:00,5081.50,5081.50,5081.00,5081.25,68
2024-02-29 01:26:00,5081.25,5081.50,5081.25,5081.25,55
